,k8s-master,k8s-node01,k8s-node02
9740,"104.74115403684212,67.91753682687887","39.01045251052632,33.3967636276687","95.79959936842104,35.31763768086654"
9750,"100.67621515263158,68.11391891142037","40.187610305263156,33.39590446405478","95.40899001052631,31.863797507469595"
9760,"100.67621515263158,68.11391891142037","40.187610305263156,33.39590446405478","95.40899001052631,31.863797507469595"
9770,"108.95373211052632,75.16433718647113","37.4870163368421,33.29117657676097","95.84210755263157,31.858302648069394"
9780,"108.18299379473683,76.00409093296156","32.487381236842104,29.470087976275444","91.52117025789472,26.804451336261266"
9790,"108.18299379473683,76.00409093296156","32.487381236842104,29.470087976275444","91.52117025789472,26.804451336261266"
9800,"107.09962425263157,77.6890054216622","30.77673632631579,29.46936045869914","96.29997607894734,26.80349835326566"
9810,"112.41156423157895,77.8354065895192","30.81755468947368,29.468272646704094","106.02296796315788,28.640234523032348"
9820,"112.41156423157895,77.8354065895192","30.81755468947368,29.468272646704094","106.02296796315788,28.640234523032348"
9830,"106.83966115789474,72.19211839806667","30.795869268421054,29.468452793913464","107.40114620000001,30.067431319495526"
9840,"109.1243570736842,72.1915641810054","29.991810547368424,29.46790542354653","109.97963085263156,36.300933646227165"
9850,"109.1243570736842,72.1915641810054","29.991810547368424,29.46790542354653","109.97963085263156,36.300933646227165"
9860,"110.24776717368421,72.18913779167616","30.96443462631579,23.152893500226327","106.18566080526315,38.53319831163855"
9870,"107.82719902105264,72.97807253714555","31.063068268421052,23.152560920762873","97.30038398421053,38.5332996928083"
9880,"102.54497757368422,76.77881879717731","31.00728971052632,23.152886571487507","108.60811517894736,38.66698766197923"
9890,"102.54497757368422,76.77881879717731","31.00728971052632,23.152886571487507","108.60811517894736,38.66698766197923"
9900,"109.16919243157894,77.37214195499527","31.062776231578944,23.155969860263273","113.67228647894738,38.638803696790006"
9910,"102.4693479631579,77.37871145479478","30.66986542631579,23.15300436004748","111.47986867368422,38.66996826836974"
9920,"102.4693479631579,77.37871145479478","30.66986542631579,23.15300436004748","111.47986867368422,38.66996826836974"
9930,"109.04650208947368,77.38094859927382","30.669883452631577,23.152159053911202","101.3638827368421,38.669035561608084"
9940,"110.72488474210526,78.98298060233527","0.0,22.94456711006669","112.15159148421053,38.701883060605596"
9950,"110.72488474210526,78.98298060233527","0.0,22.94456711006669","112.15159148421053,38.701883060605596"
9960,"102.14790441578948,81.42019744050396","21.080879268421054,22.9460221452193","108.07380140526315,38.425538268113584"
9970,"112.04860639999998,82.15456884041637","18.839022878947368,22.94012578848182","109.2093065368421,38.5894851370812"
9980,"112.04860639999998,82.15456884041637","18.839022878947368,22.94012578848182","109.2093065368421,38.5894851370812"
9990,"108.81356647894738,82.47385193766789","20.74766427894737,22.970099512625584","111.25820351578948,38.605016732286195"
10000,"109.62463845263159,83.10718010506739","20.566118605263156,25.211795956124732","101.73014881578946,38.62415749713412"
10010,"109.62463845263159,83.10718010506739","20.566118605263156,25.211795956124732","101.73014881578946,38.62415749713412"
10020,"109.32562993684212,83.40103680494676","21.322884610526316,28.653522248630725","112.74525269473682,41.98722097114104"
10030,"105.13335460526315,83.54528869200516","30.185542336842108,28.888378779739618","111.11681704736841,43.39300606455399"
10040,"107.1088845526316,79.1034619844607","31.287924621052635,28.886660452511776","111.0836063736842,39.11805276241046"
10050,"107.1088845526316,79.1034619844607","31.287924621052635,28.886660452511776","111.0836063736842,39.11805276241046"
10060,"108.02973396842104,79.09614902274973","32.846395710526316,34.37958444334616","102.17470840526315,39.128873512594616"
10070,"96.6626189368421,72.6565117429471","35.020108005263154,34.532390849325495","0.0,39.04860666113486"
10080,"96.6626189368421,72.6565117429471","35.020108005263154,34.532390849325495","0.0,39.04860666113486"
10090,"105.70975897368422,72.65324051053665","41.6648053,34.58493147581236","107.87052494210526,38.940933100120596"
10100,"108.64909373157896,68.62890821874839","41.72541839473684,34.58613014762856","95.88660358947368,38.885943953650695"
10110,"108.64909373157896,68.62890821874839","41.72541839473684,34.58613014762856","95.88660358947368,38.885943953650695"
10120,"106.67033577894738,68.6253193253394","41.13548513684211,34.58694773880955","98.46850450000001,39.60502707316551"
10130,"103.04795737894737,68.63183475518171","40.71779926315789,34.588423560178626","96.17364420526316,42.11273761803049"
10140,"103.04795737894737,68.63183475518171","40.71779926315789,34.588423560178626","96.17364420526316,42.11273761803049"
10150,"110.38526652105263,68.75442486563784","32.97777344210526,34.37838577152996","98.31702087368421,43.68311166115277"
10160,"113.3115885157895,69.93594805282932","30.962918142105263,34.378524346306406","94.38888634736841,43.682422269198504"
10170,"113.3115885157895,69.93594805282932","30.962918142105263,34.378524346306406","94.38888634736841,43.682422269198504"
10180,"106.50031849473683,73.78519506446727","31.35717287368421,34.40724396872339","95.60600219473685,43.67692065105365"
10190,"112.34709800000002,74.67819420130799","29.273299163157898,34.40653723736356","91.53648793157895,43.573282060595254"
10200,"112.34709800000002,74.67819420130799","29.273299163157898,34.40653723736356","91.53648793157895,43.573282060595254"
10210,"111.62834368421053,76.1830286975622","33.03187924736842,40.40578574635093","84.29409030526315,43.57011220935455"
10220,"103.40064065789474,76.79699982028498","33.04307765263158,35.23926078394107","83.53512822105263,43.572592668640986"
10230,"103.40064065789474,76.79699982028498","33.04307765263158,35.23926078394107","83.53512822105263,43.572592668640986"
10240,"112.2945215894737,77.81450855106235","50.84010202105263,29.9719850303212","84.05294975789474,43.57492443554513"
10250,"111.51621941052632,72.04153356727151","52.07829182105263,29.971894956716515","85.03799953157895,43.577898283191"
10260,"110.75335304210529,71.94746535923707","52.4583315368421,30.75015168741466","72.00515198421051,43.470596453132465"
10270,"110.75335304210529,71.94746535923707","52.4583315368421,30.75015168741466","72.00515198421051,43.470596453132465"
10280,"99.11819080526315,66.99907749894277","47.31978347894737,31.45942589440145","74.04536472105265,43.471792750935464"
10290,"102.1893728368421,66.9948127310688","55.103763015789475,37.15508478316616","73.63776678947367,43.47152240114947"
10300,"102.1893728368421,66.9948127310688","55.103763015789475,37.15508478316616","73.63776678947367,43.47152240114947"
10310,"99.82049866842107,66.850858228775","50.71635925263158,37.826971515469694","74.16326883157895,43.47079245672731"
10320,"92.94154967368421,66.85257494991602","61.828508031578956,39.10495660496232","73.06730640526315,43.46960291766896"
10330,"92.94154967368421,66.85257494991602","61.828508031578956,39.10495660496232","73.06730640526315,43.46960291766896"
10340,"92.96786555789475,67.78314594826438","64.03346049999999,39.688543489718896","74.36608131052631,43.47124529261884"
10350,"93.82189936842106,68.22722250672783","61.43414868421053,40.70785104403276","73.76343625263158,43.4699340961568"
10360,"93.82189936842106,68.22722250672783","61.43414868421053,40.70785104403276","73.76343625263158,43.4699340961568"
10370,"91.69938688421054,69.21697983197355","63.75156827368421,40.898883302092806","74.1345942631579,43.471089841491896"
10380,"86.51952223684209,69.86965828530514","61.85943736315788,40.78050579931975","73.73790990526317,43.469650228881505"
10390,"86.51952223684209,69.86965828530514","61.85943736315788,40.78050579931975","73.73790990526317,43.469650228881505"
10400,"101.41506236842106,73.04422712977676","52.0232776368421,40.64470944714831","73.11850235789474,43.472144205657244"
10410,"104.20617762631579,64.63140138447477","45.15357856315789,40.41675393990608","66.54462336842104,43.268395089447594"
10420,"104.20617762631579,64.63140138447477","45.15357856315789,40.41675393990608","66.54462336842104,43.268395089447594"
10430,"94.33125774736843,66.8154288893213","43.25012642631579,40.41791103928934","57.10761762631579,43.267854389875616"
10440,"105.03654653684211,70.38727674430189","32.88851368947368,33.51291700527991","60.01789929473684,43.03407617118738"
10450,"105.03654653684211,70.38727674430189","32.88851368947368,33.51291700527991","60.01789929473684,43.03407617118738"
10460,"113.26282860526315,70.33792439086983","32.48434201052632,33.51527970521819","53.24661646842105,43.036259245709225"
10470,"92.73342416842104,70.88228720244543","32.30349899473685,33.51417110700668","52.63365812105263,43.03173088679393"
10480,"92.73342416842104,70.88228720244543","32.30349899473685,33.51417110700668","52.63365812105263,43.03173088679393"
10490,"103.00917898421051,74.1757085715819","22.93136111578947,33.30755611533606","53.297105957894736,43.030777903798324"
10500,"106.44101642631578,78.87470551304718","21.907795973684212,33.306440588385726","47.17753791578947,42.850400526587315"
10510,"106.07220768421053,74.19248377580244","22.048153073684208,26.985781742925635","41.982852363157896,42.851961796601394"
10520,"106.07220768421053,74.19248377580244","22.048153073684208,26.985781742925635","41.982852363157896,42.851961796601394"
10530,"104.86077728947367,75.39374249737102","21.741783742105262,26.98640532941961","41.60920600526316,42.85257684236451"
10540,"93.42125935263157,75.45129320806315","20.0146639,26.003626086175082","40.788319952631575,42.85087363871279"
10550,"93.42125935263157,75.45129320806315","20.0146639,26.003626086175082","40.788319952631575,42.85087363871279"
10560,"107.79426654736842,77.2327901578079","21.824215878947367,20.380427948010347","41.88803908947368,42.849907138227884"
10570,"106.1396884,77.9810034667629","21.8251909,20.385361210051578","41.620097389473685,42.84956244225075"
10580,"106.1396884,77.9810034667629","21.8251909,20.385361210051578","41.620097389473685,42.84956244225075"
10590,"107.7601735368421,71.39320774549434","21.802219499999996,20.38412789454127","42.73156786842105,36.51937627330525"
10600,"113.04815681052632,74.58266610442922","21.734231252631577,20.38299158137447","41.71955493157895,36.51548323638703"
10610,"113.04815681052632,74.58266610442922","21.734231252631577,20.38299158137447","41.71955493157895,36.51548323638703"
10620,"106.7962452894737,77.98132112776143","20.429295715789472,20.30640130243661","42.19887126842106,36.51363809909766"
10630,"112.93098686315791,75.05601478597049","15.498616084210525,20.36961218670928","41.09412032631579,36.51280677350575"
10640,"112.93098686315791,75.05601478597049","15.498616084210525,20.36961218670928","41.09412032631579,36.51280677350575"
10650,"110.85229501578947,76.97480211578446","21.458515052631576,25.614958481957668","41.97665670526316,36.51223903895517"
10660,"113.51631662105264,77.03604985979997","20.910468578947366,26.532129497297134","38.348583436842105,36.51174565059575"
10670,"113.51631662105264,77.03604985979997","20.910468578947366,26.532129497297134","38.348583436842105,36.51174565059575"
10680,"106.46480536842104,80.33359406317277","20.47339202631579,26.542044522551347","41.5940542263158,36.51221200397657"
10690,"112.42422137368422,81.31309161404026","22.887293689473687,28.40304141147833","43.15031072631579,29.958304628381576"
10700,"112.42422137368422,81.31309161404026","22.887293689473687,28.40304141147833","43.15031072631579,29.958304628381576"
10710,"111.63790866842103,82.22578573279019","28.079934710526313,33.20750512674707","41.519034047368415,29.955939067754183"
10720,"111.26846978421051,82.22435963766911","31.071573342105264,33.20813564197987","42.490673484210525,29.955094224672973"
10730,"112.57453307894737,82.23593736725402","30.237314678947367,33.207837706210526","41.89467616842105,29.953242328638957"
10740,"112.57453307894737,82.23593736725402","30.237314678947367,33.207837706210526","41.89467616842105,29.953242328638957"
10750,"106.86348586315789,82.24243927960704","30.919396405263154,33.20528793032405","41.74628871578947,29.87144800088837"
10760,"111.37613735789475,83.487082383082","31.254862131578946,33.23463113923501","31.456368252631577,24.841340159034612"
10770,"111.37613735789475,83.487082383082","31.254862131578946,33.23463113923501","31.456368252631577,24.841340159034612"
10780,"113.25183470526315,81.9413101704846","30.04817985789474,33.23357104219526","31.034537115789472,24.838427140090594"
10790,"101.23583708947368,81.94081678212517","38.38356321052632,33.85516898812906","32.30088129473685,18.72206061688279"
10800,"101.23583708947368,81.94081678212517","38.38356321052632,33.85516898812906","32.30088129473685,18.72206061688279"
10810,"112.05270669473683,81.93622083576338","41.37931335789474,34.49525973797866","31.258910015789475,12.195242289843764"
10820,"111.23890583157895,81.93739685733243","41.66411609473684,35.08291379242372","31.57742316842105,12.200074792268294"
10830,"111.23890583157895,81.93739685733243","41.66411609473684,35.08291379242372","31.57742316842105,12.200074792268294"
10840,"111.70222823684209,81.83725929660258","41.74166734736842,36.259254283398306","32.91694847894737,15.168900690858601"
10850,"111.30665564736842,81.83954375229418","41.76018978421053,36.81739883920067","42.052633136842104,17.92777970439549"
