,k8s-master,k8s-node01,k8s-node02
13230,"75.29996410526316,38.88745791245222","21.38389787894737,19.243539695887954","43.115312452631585,18.905100939485784"
13240,"72.89835381578946,38.880374748059346","28.59640224736842,20.20256722245083","43.31346887368421,20.338799648301965"
13250,"72.89835381578946,38.880374748059346","28.59640224736842,20.20256722245083","43.31346887368421,20.338799648301965"
13260,"68.92640562631578,34.30025736623752","31.83581921052632,21.919266196671835","43.10087077368421,20.977440188996127"
13270,"60.42154263157895,34.30099406940433","30.448752831578947,23.402854681967078","43.26324134736842,22.24850322530674"
13280,"60.42154263157895,34.30099406940433","30.448752831578947,23.402854681967078","43.26324134736842,22.24850322530674"
13290,"62.528947926315794,34.30369080851956","30.841475273684214,23.404455220634947","44.00434153684211,23.164279331616928"
13300,"61.860452757894734,34.3028662416723","31.12679435789474,18.406991485480724","35.9282188631579,23.832239306601462"
13310,"61.860452757894734,34.3028662416723","31.12679435789474,18.406991485480724","35.9282188631579,23.832239306601462"
13320,"61.5918525263158,30.18482395531605","30.58124928421053,18.409832268397725","32.789440547368415,23.83009002580286"
13330,"63.254189321052635,30.18522272125038","26.451010794736842,18.204443663498594","39.53664162105263,29.785686290028412"
13340,"63.254189321052635,30.18522272125038","26.451010794736842,18.204443663498594","39.53664162105263,29.785686290028412"
13350,"55.35040636842106,29.983920270603914","19.888742557894737,18.204284302505688","43.61747027368421,29.81082882012527"
13360,"48.64537266842105,29.985292295767803","19.240230436842104,18.20988965221265","47.014528710526314,29.91635310034093"
13370,"48.64537266842105,29.985292295767803","19.240230436842104,18.20988965221265","47.014528710526314,29.91635310034093"
13380,"53.164380921052626,29.98734695414131","20.385332410526313,18.20808125138012","53.7957203631579,30.122096046222243"
13390,"54.41332733157894,29.987063086866023","20.69097106842105,18.207533881013184","53.88615805789474,31.225069103094985"
13400,"54.41332733157894,29.987063086866023","20.69097106842105,18.207533881013184","53.88615805789474,31.225069103094985"
13410,"53.95093344210526,29.990706050232205","20.753756473684213,18.208912700038752","54.686604157894735,31.902471044355142"
13420,"53.06836288421053,23.669407630501052","20.87836087894737,18.205767052613584","56.387601315789475,38.643676751682435"
13430,"53.06836288421053,23.669407630501052","20.87836087894737,18.205767052613584","56.387601315789475,38.643676751682435"
13440,"53.2694190368421,23.673347978631824","20.023814715789474,18.20788031795428","54.86543357368421,40.01474893257456"
13450,"53.18239764210525,23.671516358831756","20.700650515789476,18.20531668459016","60.11038217894737,41.305473157071134"
13460,"53.18239764210525,23.671516358831756","20.700650515789476,18.20531668459016","60.11038217894737,41.305473157071134"
13470,"53.65056755263158,23.67611230519355","20.56093493157895,18.20535825702309","64.32817801578948,41.41202476647354"
13480,"53.00137894210526,23.67539587826068","20.13106245789474,18.205164252336075","61.50048349473684,41.309528403860945"
13490,"53.00137894210526,23.67539587826068","20.13106245789474,18.205164252336075","61.50048349473684,41.309528403860945"
13500,"53.46997974210527,23.67916725777521","13.460807663157894,17.966593917218617","53.33136748421053,41.3039051283124"
13510,"53.677523105263155,23.676788179658516","11.176925736842106,17.9704393672648","56.878468521052625,42.21772119867418"
13520,"53.677523105263155,23.676788179658516","11.176925736842106,17.9704393672648","56.878468521052625,42.21772119867418"
13530,"52.21231004736842,23.492037894659152","11.232451099999999,17.970280006271896","67.42066099473685,43.133693308579204"
13540,"43.438208878947364,23.490010271264243","11.173052399999998,17.971859758723298","73.14923889473685,44.56881135377182"
13550,"43.438208878947364,23.490010271264243","11.173052399999998,17.971859758723298","73.14923889473685,44.56881135377182"
13560,"35.78441227368421,23.288410435853194","10.972091647368421,17.97025922005543","68.23644954210528,45.49248167383285"
13570,"32.03588648947369,23.291897948092437","11.12162097894737,17.973328651353555","74.77437895789474,48.71633528429003"
13580,"32.03588648947369,23.291897948092437","11.12162097894737,17.973328651353555","74.77437895789474,48.71633528429003"
13590,"32.46598057894737,23.2971021814727","11.178798326315789,17.97253184638903","75.44581916842105,50.25822121871386"
13600,"32.208435836842106,23.301454813027103","10.958059921052634,17.97413931379572","75.38799344210527,52.36342148471101"
13610,"32.208435836842106,23.301454813027103","10.958059921052634,17.97413931379572","75.38799344210527,52.36342148471101"
13620,"32.30829332105263,23.299156839846205","11.123463331578947,17.97615557679291","85.33003992105263,53.364033353864144"
13630,"29.91090468421052,23.300272032713405","11.130788310526317,17.975760638680057","84.89460507894736,54.32605279106753"
13640,"29.91090468421052,23.300272032713405","11.130788310526317,17.975760638680057","84.89460507894736,54.32605279106753"
13650,"34.07008124210526,28.43641106063155","11.199114131578947,17.976183291748196","84.6837210368421,50.24625148193925"
13660,"32.16620444736842,28.439168628448623","11.083090557894737,17.97718103013856","84.68268385789473,52.72517653334119"
13670,"32.16620444736842,28.439168628448623","11.083090557894737,17.97718103013856","84.68268385789473,52.72517653334119"
13680,"31.724812015789475,28.4364043018869","11.181699510526316,17.975102408491974","85.3650523526316,53.78569791506921"
13690,"36.14009682631579,28.4958136673577","10.819301057894736,17.975940785889428","84.33070456842107,55.33647159870738"
13700,"36.14009682631579,28.4958136673577","10.819301057894736,17.975940785889428","84.33070456842107,55.33647159870738"
13710,"41.98524019473684,28.541583886125427","11.099149099999998,17.975892284717677","75.42920898421052,55.35915394575175"
13720,"43.15694756842105,28.543003222501863","11.260578736842104,13.057686392947764","74.53712514736843,55.50437233329506"
13730,"43.15694756842105,28.543003222501863","11.260578736842104,13.057686392947764","74.53712514736843,55.50437233329506"
13740,"41.910407310526324,28.54441580013365","11.080340815789473,13.061317052090466","74.2997641263158,61.21582246453974"
13750,"43.12264627368421,28.541786648464917","11.115604005263156,13.056127426712823","77.77534522631579,61.32729444004713"
13760,"43.12264627368421,28.541786648464917","11.115604005263156,13.056127426712823","77.77534522631579,61.32729444004713"
13770,"42.958535399999995,28.544057586667215","10.18834534736842,13.055469196524738","81.8270152631579,61.445464331502365"
13780,"42.326966678947365,24.004729228806283","11.097548178947369,13.05643229122099","87.71839307894737,65.27309011900594"
13790,"42.326966678947365,24.004729228806283","11.097548178947369,13.05643229122099","87.71839307894737,65.27309011900594"
13800,"42.74932581052632,23.999227610661432","11.028292089473684,13.053376717400509","83.73219695263158,66.56601093551367"
13810,"42.395964705263154,23.996713357651746","11.165334621052633,13.052697700995958","84.07695013157894,66.56656515257494"
13820,"42.395964705263154,23.996713357651746","11.165334621052633,13.052697700995958","84.07695013157894,66.56656515257494"
13830,"43.22329342105264,23.999781827722707","10.998778957894737,13.05522669066597","0.0,67.19517571620896"
13840,"36.62336497894737,23.895230806736603","10.86761995263158,13.055129688322463","100.82868496842106,71.54417782473453"
13850,"36.62336497894737,23.895230806736603","10.86761995263158,13.055129688322463","100.82868496842106,71.54417782473453"
13860,"32.44768516315789,23.897190842685013","11.000498484210526,13.05700044780439","98.39171001578947,71.72963777792211"
13870,"32.25629281052632,23.896352758348453","11.146359226315791,13.052822418294753","94.63849968421053,71.7311855304469"
13880,"32.25629281052632,23.896352758348453","11.146359226315791,13.052822418294753","94.63849968421053,71.7311855304469"
13890,"31.05402245263158,23.89794106334113","11.138102173684212,13.05472782147079","104.41990217894737,71.7507453374631"
13900,"32.56516818947368,23.89646089826285","11.117520631578946,13.055919564548166","105.90056533684212,71.75590901837548"
13910,"32.56516818947368,23.89646089826285","11.117520631578946,13.055919564548166","105.90056533684212,71.75590901837548"
13920,"32.37951377894737,23.89771126602304","10.995129200000001,13.056605509691538","105.8054957631579,74.95520135077567"
13930,"32.696428405263156,23.90100277466744","11.070089063157894,13.055670129950576","101.14036885789474,73.49112208475911"
13940,"32.696428405263156,23.90100277466744","11.070089063157894,13.055670129950576","101.14036885789474,73.49112208475911"
13950,"27.89921765789474,23.697111724820143","12.288048110526315,13.090819621994338","105.4076305105263,66.68159898651272"
13960,"21.62002492105263,23.698713547302123","21.576390036842106,9.246561318888206","102.71756765789475,66.68226134348839"
13970,"21.62002492105263,23.698713547302123","21.576390036842106,9.246561318888206","102.71756765789475,66.68226134348839"
13980,"21.71862008947368,23.696287157972883","21.622246826315784,9.247226477815113","99.87916462105264,66.67583377732653"
13990,"21.738077842105266,23.698821687216515","21.724066300000004,9.245182499862638","105.23794991052631,66.67807768055023"
14000,"21.738077842105266,23.698821687216515","21.724066300000004,9.245182499862638","105.23794991052631,66.67807768055023"
