,k8s-master,k8s-node01,k8s-node02
7310,"96.8456732631579,42.46081972623434","52.380780705263156,40.258071963405726","93.41873392105263,43.07747407058306"
7320,"93.78812948421054,42.45698751801797","50.96186169473684,33.949704700615776","92.39677267894737,43.2418332229743"
7330,"94.8397188736842,42.45727814403791","51.18901233157895,33.95041836071444","99.22092683684211,46.75894200503702"
7340,"94.8397188736842,42.45727814403791","51.18901233157895,33.95041836071444","99.22092683684211,46.75894200503702"
7350,"94.25327710526314,42.458771826605485","52.19416055789473,33.95084101378258","101.55370152105263,47.91596474287336"
7360,"94.91434787894737,42.458305473224655","51.23502252631578,33.9501204249451","94.50122108947367,44.28081448550374"
7370,"94.91434787894737,42.458305473224655","51.23502252631578,33.9501204249451","94.50122108947367,44.28081448550374"
7380,"87.72413702105263,42.45817705707631","51.065886147368424,33.950861799999046","101.80873473684211,44.3677049067202"
7390,"93.78050699473684,42.45976536206899","52.75479174210526,27.520624950069777","103.93222331578947,44.36719124212682"
7400,"93.78050699473684,42.45976536206899","52.75479174210526,27.520624950069777","103.93222331578947,44.36719124212682"
7410,"94.29449924210526,42.460373649087465","50.14094575263158,27.51758323372694","91.79675107894738,44.513146332836946"
7420,"94.68265148421054,42.460623722639504","55.32833385789474,27.497219670329223","101.20812079473686,45.25988623545831"
7430,"94.68265148421054,42.460623722639504","55.32833385789474,27.497219670329223","101.20812079473686,45.25988623545831"
7440,"93.88686624736842,36.69229875516765","51.784464510526306,27.496457509058807","93.61161039473684,45.870775370620834"
7450,"95.70458933684209,32.323284003734344","52.23992765263158,30.046434328963077","92.93421155263158,47.020877153935885"
7460,"95.70458933684209,32.323284003734344","52.23992765263158,30.046434328963077","92.93421155263158,47.020877153935885"
7470,"97.20869020526314,38.336397184928785","51.61256072105263,31.229183903347973","84.75323370526316,43.79227214598997"
7480,"94.68803031052632,32.55639986544691","52.055732684210525,33.434788546323574","79.92882540526315,44.67299740254684"
7490,"91.6032324631579,32.608077227038464","51.21411650526315,34.34901484766371","73.95202108947367,44.99573421831435"
7500,"91.6032324631579,32.608077227038464","51.21411650526315,34.34901484766371","73.95202108947367,44.99573421831435"
7510,"98.47735753157896,32.562448941908386","41.926497189473686,34.30681882823802","74.80148376315789,39.41553890816671"
7520,"104.82061894736842,32.66579690634685","40.814175563157896,34.30239829286961","74.04729066842104,39.41727590554168"
7530,"104.82061894736842,32.66579690634685","40.814175563157896,34.30239829286961","74.04729066842104,39.41727590554168"
7540,"100.13893217894736,32.90745582129663","40.578093100000004,27.293057452201577","74.67123635789474,39.41632292254607"
7550,"94.4801725105263,33.33669017650935","43.57397323684211,33.040418590055694","75.04070028421053,39.414863033701735"
7560,"94.4801725105263,33.33669017650935","43.57397323684211,33.040418590055694","75.04070028421053,39.414863033701735"
7570,"94.63225363157896,34.802418576220425","41.26748388421053,33.04005829563695","74.66415265263157,39.42179074696767"
7580,"77.96084652631579,35.27399646666347","41.99691152631579,33.04088974429558","68.33989442105263,39.42152039718169"
7590,"77.96084652631579,35.27399646666347","41.99691152631579,33.04088974429558","68.33989442105263,39.42152039718169"
7600,"84.21504685789475,36.05794325858139","43.562809831578946,33.155338652156594","66.59222228421052,39.280945267212715"
7610,"84.67553285789474,36.04806197390354","52.4146335368421,26.843915815546165","67.86555844210527,39.38002170503257"
7620,"84.67553285789474,36.04806197390354","52.4146335368421,26.843915815546165","67.86555844210527,39.38002170503257"
7630,"82.02114652631579,35.8837163390016","51.946040410526315,26.826573182274817","74.64609617894737,35.26932617411053"
7640,"73.47823282105263,35.88187120171224","52.1235140368421,26.854232707652052","74.66197032105264,36.47357226081428"
7650,"73.47823282105263,35.88187120171224","52.1235140368421,26.854232707652052","74.66197032105264,36.47357226081428"
7660,"74.2787885263158,29.87448943598073","52.313597389473685,26.853858555755664","66.30335082105263,38.66206729587425"
7670,"75.28722255263158,29.875043653042006","53.01551164210526,26.853816983322734","64.06970263157895,38.940730337781105"
7680,"75.28722255263158,29.875043653042006","53.01551164210526,26.853816983322734","64.06970263157895,38.940730337781105"
7690,"73.86614312105263,29.87467192208627","54.78020423157894,30.7585285326504","53.49029997368421,34.135093923232965"
7700,"73.99700957368421,29.847981639464635","61.523384205263156,32.162949248166015","52.97846834736843,34.133884107940666"
7710,"73.99700957368421,29.847981639464635","61.523384205263156,32.162949248166015","52.97846834736843,34.133884107940666"
7720,"64.30716653157896,24.514575131455892","55.43967756842105,35.169744747340424","52.98382909473684,34.134526188682386"
7730,"63.52425741052631,24.512148742126655","57.87207166842105,35.351049056094446","52.91330477368421,34.13579683267653"
7740,"63.52425741052631,24.512148742126655","57.87207166842105,35.351049056094446","52.91330477368421,34.13579683267653"
7750,"60.1668738631579,24.513655942183536","60.99475833157895,35.37732283370729","60.38955171578946,34.33288858540624"
7760,"63.83693985263158,24.514156089287614","62.202822631578954,35.37830671462001","59.68339978947369,34.21397523203953"
7770,"63.83693985263158,24.514156089287614","62.202822631578954,35.37830671462001","59.68339978947369,34.21397523203953"
7780,"64.04316845789474,24.51241909191264","61.048985521052636,35.37658145865334","53.81981652105264,34.206195916947735"
7790,"64.53712032631579,24.540258361124728","61.78516326842105,31.541974888726187","52.87431427894737,35.021665493911826"
7800,"64.53712032631579,24.540258361124728","61.78516326842105,31.541974888726187","52.87431427894737,35.021665493911826"
7810,"64.54977461052633,24.34567410266006","58.44379666842106,24.821451597112407","52.94839047368421,35.680724202192714"
7820,"73.61017552105262,24.50982373396716","59.64269521578948,24.80832856578363","53.17561627368421,37.46874334052441"
7830,"73.61017552105262,24.50982373396716","59.64269521578948,24.80832856578363","53.17561627368421,37.46874334052441"
7840,"74.67227660526315,24.535858418357776","61.57358535263158,24.809471807689253","48.461710110526326,38.429647584860604"
7850,"74.07240235263158,24.540501675932116","61.27015181578947,24.828962349995404","52.944917694736844,38.87803622241055"
7860,"74.07240235263158,24.540501675932116","61.27015181578947,24.828962349995404","52.944917694736844,38.87803622241055"
7870,"79.66674097368421,24.74176357411068","60.54549527368421,24.828567411882553","53.096453889473686,38.87946231753163"
7880,"85.93041774736841,21.087722625445174","60.790554873684215,24.82892077756247","53.270249610526314,33.807362395169335"
7890,"85.93041774736841,21.087722625445174","60.790554873684215,24.82892077756247","53.270249610526314,33.807362395169335"
7900,"85.22900890526316,22.664645892133002","61.49671231052631,24.83686111225243","53.386765742105275,33.80888311271552"
7910,"84.79310773684212,23.959749783162575","61.28265825263157,24.83200406633824","52.80967045263157,33.811505505639595"
7920,"85.19119433157894,25.67321320926351","53.6402961368421,24.646764233933347","53.134200647368424,33.811154050917814"
7930,"85.19119433157894,25.67321320926351","53.6402961368421,24.646764233933347","53.134200647368424,33.811154050917814"
7940,"77.01542809473683,25.76307071938118","52.488727631578946,24.644242173002155","53.36064314736843,33.83658720703461"
7950,"93.54268191578946,31.137124317713177","51.07483965263158,24.63985628132786","52.72069182105263,33.83286313873263"
7960,"93.54268191578946,31.137124317713177","51.07483965263158,24.63985628132786","52.72069182105263,33.83286313873263"
7970,"94.48047254210526,31.1377123284977","51.192616110526316,24.639087191318623","54.442783694736846,32.62511602230034"
7980,"86.95457782631578,24.80444417199194","51.34017207368421,24.638207241488235","53.54294978947369,32.62244631816371"
7990,"86.95457782631578,24.80444417199194","51.34017207368421,24.638207241488235","53.54294978947369,32.62244631816371"
8000,"76.49507603157895,24.67945470718516","51.7794461263158,24.63770144355423","62.814071336842105,32.826682063988144"
8010,"80.48103421052632,30.039051350711464","51.445599763157894,19.666802493043374","64.28600957368421,32.82458009440209"
8020,"80.48103421052632,30.039051350711464","51.445599763157894,19.666802493043374","64.28600957368421,32.82458009440209"
8030,"83.12662696315789,30.813887354841597","52.23604908947368,19.665395959062515","64.08097840526315,32.828033812918086"
8040,"71.97229342105263,30.63290844935676","50.02050121578947,19.664710013919144","62.58490264736842,32.63422681008813"
8050,"71.97229342105263,30.63290844935676","50.02050121578947,19.664710013919144","62.58490264736842,32.63422681008813"
8060,"66.67658725789474,30.442392955171208","52.48747977368421,19.66628976637055","53.53997950526316,32.62089856563893"
8070,"66.90917295789474,31.724080738071137","47.44840042105263,19.66562460744364","47.76844610526316,32.61768140318568"
8080,"66.90917295789474,31.724080738071137","47.44840042105263,19.66562460744364","47.76844610526316,32.61768140318568"
8090,"72.58142575263157,35.82267811607022","52.09961378421053,19.669082048115794","52.78430236315789,32.61818830903441"
8100,"66.67685312631579,37.61397524555702","51.996911594736844,19.668950402078178","53.71571678421052,32.62031055485441"
8110,"66.67685312631579,37.61397524555702","51.996911594736844,19.668950402078178","53.71571678421052,32.62031055485441"
8120,"70.65671035789474,41.55088317530149","50.887687194736834,19.431183800664066","52.70307263157895,32.61763409197313"
8130,"71.76405045263158,41.56025079538597","41.352186057894734,19.43419087331279","52.77533324210526,32.61344367029032"
8140,"71.76405045263158,41.56025079538597","41.352186057894734,19.43419087331279","52.77533324210526,32.61344367029032"
8150,"80.45482345263159,36.909436944528345","37.73603305789474,19.306972299802926","53.15951437368422,32.64271579336815"
8160,"82.32963806842105,36.90713897134745","30.87742506842105,19.303958298415377","53.2013836,32.61080775987694"
8170,"82.32963806842105,36.90713897134745","30.87742506842105,19.303958298415377","53.2013836,32.61080775987694"
8180,"80.72977720526315,36.88775489169213","30.130781526315793,19.30433245031176","43.8465552368421,35.82930168582692"
8190,"82.25588848421053,36.88627472661385","29.396821142105264,19.330703230268114","42.74097361052631,36.06084276003611"
8200,"82.25588848421053,36.88627472661385","29.396821142105264,19.330703230268114","42.74097361052631,36.06084276003611"
8210,"81.14700413157895,36.887126328439706","34.55285806842105,19.511751175685724","51.097656931578946,36.163359398882655"
8220,"81.55759604210526,36.88929588547226","40.909494173684216,19.509790342599114","53.1656798631579,36.16232531095125"
8230,"81.55759604210526,36.88929588547226","40.909494173684216,19.509790342599114","53.1656798631579,36.16232531095125"
8240,"74.10120803157896,36.675956110604695","41.173753310526315,21.017899634585245","53.36093924736842,36.163359398882655"
8250,"78.18124841052632,36.848250029214675","41.1758172,22.5509523863304","53.13781744210526,36.16145343289144"
8260,"78.18124841052632,36.848250029214675","41.1758172,22.5509523863304","53.13781744210526,36.16145343289144"
8270,"77.91957251578948,36.851575331582325","40.725309289473685,24.989778378052915","53.36271595263157,36.15914194222125"
8280,"82.11836272105262,38.302569667957066","41.35123925263158,24.990928548697358","52.76784720526316,36.07470494531263"
8290,"82.11836272105262,38.302569667957066","41.35123925263158,24.990928548697358","52.76784720526316,36.07470494531263"
8300,"81.51642707894736,41.19552189910992","43.13071531578947,25.07838309010804","43.14945535263158,36.033334669311856"
8310,"81.94479118947369,41.795657871534786","51.212821973684214,25.126939691772282","43.39512310526315,36.03424709983957"
8320,"81.94479118947369,41.795657871534786","51.212821973684214,25.126939691772282","43.39512310526315,36.03424709983957"
8330,"71.43944718421052,41.726921438447405","51.89526598947369,27.71416541158337","43.15781078421052,29.628315679604952"
8340,"71.12172815263158,37.680886817588984","51.98645467894737,29.115045541560967","40.17410516315789,29.65641178111373"
8350,"71.12172815263158,37.680886817588984","51.98645467894737,29.115045541560967","40.17410516315789,29.65641178111373"
8360,"71.08889091052632,37.66911308440922","51.85426993684211,29.982565214502323","44.03751827368421,34.837678947057874"
8370,"71.91519737894737,37.67178278854585","51.454945294736845,29.98309179865279","43.41739607894737,34.83115675847092"
8380,"71.91519737894737,37.67178278854585","51.454945294736845,29.98309179865279","43.41739607894737,34.83115675847092"
8390,"70.8918524,37.67450656263967","51.82520164736842,30.005159831800707","46.951391736842105,34.99548211713891"
8400,"71.56596797894736,37.6728101177326","52.03921559473684,30.006739584252113","54.47523123157896,31.156271841305756"
8410,"71.56596797894736,37.6728101177326","52.03921559473684,30.006739584252113","54.47523123157896,31.156271841305756"
8420,"70.65763205789474,37.669876822554635","58.55531144210527,33.630061192542655","53.57186934210526,31.15859684946525"
