,k8s-master,k8s-node01,k8s-node02
13970,"53.29317220526316,38.01034858428293","101.51963028947368,85.34029218907337","62.750883289473684,28.70913316599132"
13980,"53.29317220526316,38.01034858428293","101.51963028947368,85.34029218907337","62.750883289473684,28.70913316599132"
13990,"57.4435597631579,38.00707735187248","110.70433918421054,90.71797046708222","64.27241074210525,28.713688559885213"
14000,"59.71868756842106,38.038877245449285","111.57520568947369,91.338362812461","64.37332648947368,28.71199887372279"
14010,"59.71868756842106,38.038877245449285","111.57520568947369,91.338362812461","64.37332648947368,28.71199887372279"
14020,"61.27565512105262,38.03461923631998","110.59595932631579,83.7678149134313","63.73422682105264,28.70852487897285"
14030,"58.594137536842105,38.04124956482133","113.41227072105262,84.927651148532","63.9173949631579,28.711931286276293"
14040,"58.594137536842105,38.04124956482133","113.41227072105262,84.927651148532","63.9173949631579,28.711931286276293"
14050,"61.30601956842106,38.048549009043","105.49239933157895,86.49700356296536","55.88290322105263,28.538968251945995"
14060,"65.21811378947369,42.074111392357494","111.51660005789473,86.50306620943458","50.97913768421052,28.406361681919012"
14070,"65.21811378947369,42.074111392357494","111.51660005789473,86.50306620943458","50.97913768421052,28.406361681919012"
14080,"67.05519854210527,42.07478726682246","112.23213902105263,86.28594032097105","50.38865674736842,28.60686660069681"
14090,"62.65974872631578,41.870375793637145","101.85230757894739,86.28966105371845","45.105859894736845,28.506397861479122"
14100,"62.65974872631578,41.870375793637145","101.85230757894739,86.28966105371845","45.105859894736845,28.506397861479122"
14110,"58.93786592105264,35.41931623537653","110.58821906315791,81.03941614012294","43.57425863157895,31.147302987155616"
14120,"62.579056657894746,35.52526631650512","111.68468185263158,81.03834218560553","43.32027553157894,32.23131100654132"
14130,"62.579056657894746,35.52526631650512","111.68468185263158,81.03834218560553","43.32027553157894,32.23131100654132"
14140,"71.94725894736841,35.643659246533794","110.80652122631578,81.03751766568571","36.24188236842105,33.45780688063185"
14150,"79.90085903157896,34.329671422952984","114.25128580000002,81.04964988736296","31.465573284210528,33.4610105255958"
14160,"79.90085903157896,34.329671422952984","114.25128580000002,81.04964988736296","31.465573284210528,33.4610105255958"
14170,"72.70724296842106,36.15918249468915","106.21784941578949,81.03730980352105","32.29833992105263,33.460828039490266"
14180,"78.57687740526316,38.48510984345599","112.70184650000002,81.0439198203572","32.3018601,33.45709045369898"
14190,"78.57687740526316,38.48510984345599","112.70184650000002,81.0439198203572","32.3018601,33.45709045369898"
14200,"81.93416006842106,38.938364777153716","111.09149391578947,80.90820661305162","32.622600815789475,33.46213247720765"
14210,"84.62422280526316,43.18734422360847","107.54202062631579,80.91721397352016","32.39320684210526,33.45955063675147"
14220,"84.62422280526316,43.18734422360847","107.54202062631579,80.91721397352016","32.39320684210526,33.45955063675147"
14230,"85.50742397894737,45.62214143119257","111.13443718421053,80.9266647732733","32.687970484210524,33.465788958063136"
14240,"87.65248380526316,47.47021201573679","105.77716165263159,80.92701813895323","32.40426141052631,33.46194999110211"
14250,"87.65248380526316,47.47021201573679","105.77716165263159,80.92701813895323","32.40426141052631,33.46194999110211"
14260,"87.58350914210526,47.474902584523676","109.79890034210527,80.92693499408736","32.7990329,33.48886331229719"
14270,"90.72667990000002,47.470076840843795","110.1898749263158,81.08977421388089","37.43020972631579,39.24358968553386"
14280,"84.66043666842106,47.46997545967405","112.65429165789473,85.03682035741068","42.97009146842105,39.271246468640406"
14290,"84.66043666842106,47.46997545967405","112.65429165789473,85.03682035741068","42.97009146842105,39.271246468640406"
14300,"87.75934925263157,47.490535560898415","105.95890022105263,86.85181734929871","41.09245251052632,39.27303753597258"
14310,"89.06165947368422,47.74913188994033","111.48264812105262,86.85530250492616","42.811671157894736,34.96293876165064"
14320,"89.06165947368422,47.74913188994033","111.48264812105262,86.85530250492616","42.811671157894736,34.96293876165064"
14330,"92.80866747894736,51.95605166844005","111.6042388210526,86.85043160153432","43.320631931578944,34.98879771868037"
14340,"91.14096728421055,51.82756793264938","109.91022980526316,86.85464427473808","43.75894248421052,30.072730175300883"
14350,"91.14096728421055,51.82756793264938","109.91022980526316,86.85464427473808","43.75894248421052,30.072730175300883"
14360,"85.83093476842105,51.83299520460309","111.28812158421051,86.84446595740863","45.5325384368421,30.172570351266152"
14370,"83.54204484736842,51.83085944129378","110.93418488947368,81.32739531177974","55.07640674736842,30.205634130092452"
14380,"83.54204484736842,51.83085944129378","110.93418488947368,81.32739531177974","55.07640674736842,30.205634130092452"
14390,"88.6936721631579,51.835637873761115","105.81156511578949,81.32447831273569","57.497564131578955,30.44959777696778"
14400,"87.51607167894737,48.050957149761686","111.37364719473686,75.6103612637493","62.28077826842106,30.922344930235223"
14410,"87.51607167894737,48.050957149761686","111.37364719473686,75.6103612637493","62.28077826842106,30.922344930235223"
14420,"88.45338352105263,48.07440323495147","111.70757709473685,75.6162299055315","62.56181171052632,34.359274724518635"
14430,"86.26124971578948,48.07976291945867","111.26026391578948,75.2947918541035","64.44084264736841,36.780317886740605"
14440,"86.26124971578948,48.07976291945867","111.26026391578948,75.2947918541035","64.44084264736841,36.780317886740605"
14450,"92.63005782631579,51.183189217747625","110.63079041578949,69.11419746392916","62.74395554210525,33.141950466917734"
14460,"89.53870962105265,55.093589350975996","106.54348438421053,69.11335215779287","61.09623892631579,29.855909646938724"
14470,"89.53870962105265,55.093589350975996","106.54348438421053,69.11335215779287","61.09623892631579,29.855909646938724"
14480,"97.50707401052632,54.97840682465593","106.96040146842105,69.10700543303197","62.207503884210524,29.98006102740894"
14490,"97.58079082105263,55.35712632235684","110.3443703368421,68.9297267215335","61.44552712631579,29.979520327836966"
14500,"97.58079082105263,55.35712632235684","110.3443703368421,68.9297267215335","61.44552712631579,29.979520327836966"
14510,"92.97717026315792,55.35828206769194","110.87266174210527,68.92527154247098","63.096724968421064,29.98246714050423"
14520,"102.70599717368421,57.93793269060826","108.74373992631578,68.93021173325104","57.71610923157895,29.982987563842258"
14530,"102.70599717368421,57.93793269060826","108.74373992631578,68.93021173325104","57.71610923157895,29.982987563842258"
14540,"104.5350273263158,59.71354277376312","101.39181908421051,68.92995536991462","62.659860268421056,30.009481842869054"
14550,"100.78717252631579,60.043295166477","108.40440723684209,63.78718905292524","62.510269810526324,30.01067814067205"
14560,"100.78717252631579,60.043295166477","108.40440723684209,63.78718905292524","62.510269810526324,30.01067814067205"
14570,"104.66782479473684,60.043389788902104","107.95953023684213,63.77367801222243","65.0333029263158,35.73569307242867"
14580,"103.83849308421054,60.04065925606363","105.40060745263159,57.02405401755645","74.93376025263159,35.909872680795914"
14590,"103.83849308421054,60.04065925606363","105.40060745263159,57.02405401755645","74.93376025263159,35.909872680795914"
14600,"103.65540033157895,53.30248822508404","111.13439901578948,57.19868595082494","71.7614249105263,29.51575554620896"
14610,"106.35311513684209,53.30661105932035","106.24681619473685,44.617967009641546","73.9122956894737,29.516154312143296"
14620,"100.42629535263157,53.30893606747985","110.66723663157896,49.17528261113125","72.4011053631579,29.51230182769297"
14630,"100.42629535263157,53.30893606747985","110.66723663157896,49.17528261113125","72.4011053631579,29.51230182769297"
14640,"104.19440645789476,53.307658664741055","111.33177883157894,50.724077457479886","73.33756651052632,29.51030123927666"
14650,"102.12240098421053,53.31334276899145","101.37452033157895,51.90762383682931","72.91403072631579,29.509611847322393"
14660,"102.12240098421053,53.31334276899145","101.37452033157895,51.90762383682931","72.91403072631579,29.509611847322393"
14670,"102.67796381578947,53.31189639763641","110.78904733157893,58.3617301920002","67.50564070526316,29.511538089547553"
14680,"106.13743606842105,53.29432366154721","111.37168665789474,58.845875817184115","72.58816149473684,29.515971826037752"
14690,"106.13743606842105,53.29432366154721","111.37168665789474,58.845875817184115","72.58816149473684,29.515971826037752"
14700,"88.94205435263157,53.11313523497823","107.21730224210526,60.01833621441841","72.64264456842106,29.514302416109278"
14710,"96.47652122105264,53.11428422156868","111.2852587894737,60.53172804616979","73.34981432105263,29.517364127435588"
14720,"96.47652122105264,53.11428422156868","111.2852587894737,60.53172804616979","73.34981432105263,29.517364127435588"
14730,"97.35098526842106,53.13597303314955","112.34584495789474,61.369038417847435","68.22048016842105,29.411724948560884"
14740,"96.17346179473685,53.15108558618626","104.45924306842105,62.33522333161339","61.82365020000001,29.413272701085663"
14750,"96.17346179473685,53.15108558618626","104.45924306842105,62.33522333161339","61.82365020000001,29.413272701085663"
14760,"99.1604910631579,53.151504628354544","116.83967503157895,64.3253857696592","61.41769734736842,29.40920393680655"
14770,"91.99496922105263,53.154275713660915","108.32574999473685,64.60688657051749","61.78890497368421,29.4135903620842"
14780,"91.99496922105263,53.154275713660915","108.32574999473685,64.60688657051749","61.78890497368421,29.4135903620842"
14790,"91.53463210526317,57.96873228997691","111.01719759473686,69.79758590267713","55.69081868947369,29.278354640388486"
14800,"96.78196781578949,58.08552339752361","105.75851885263157,65.00902364300477","51.772002073684206,29.308823061269305"
14810,"96.78196781578949,58.08552339752361","105.75851885263157,65.00902364300477","51.772002073684206,29.308823061269305"
14820,"99.90838434736844,53.59949449997016","109.58543809473684,64.93519100211805","63.91654732631579,29.509672676024238"
14830,"68.66588661578947,52.811681706112616","107.25532031578946,64.77297536881849","62.13526415263158,29.534909828546194"
14840,"68.66588661578947,52.811681706112616","107.25532031578946,64.77297536881849","62.13526415263158,29.534909828546194"
14850,"55.406675,52.80861323604165","108.15429695789473,64.80391911639734","62.43260653157895,30.201416673431044"
14860,"58.47143032105262,52.80562587090649","102.87503255789474,65.4415986651369","58.37100147368421,31.423384188606285"
14870,"58.47143032105262,52.80562587090649","102.87503255789474,65.4415986651369","58.37100147368421,31.423384188606285"
14880,"59.79002752105263,52.80837667997891","105.05465003684209,70.01099105839326","62.139084721052626,32.02366209466879"
14890,"59.74880602631578,52.81285096893701","109.07960136315789,70.56869217491102","62.267769273684216,33.25426728550634"
14900,"59.74880602631578,52.81285096893701","109.07960136315789,70.56869217491102","62.267769273684216,33.25426728550634"
14910,"58.62674650526315,52.81629792870836","111.39773665789473,73.31324183841336","62.992671478947365,33.68503587575454"
14920,"59.75928388947367,52.813202423658794","99.13248311052632,74.14788464564455","61.03235293157895,33.67866237954988"
14930,"59.75928388947367,52.813202423658794","99.13248311052632,74.14788464564455","61.03235293157895,33.67866237954988"
14940,"62.70370782105262,52.814148647909754","108.92298737368421,63.50466972746014","62.30938731578947,33.67848665218899"
14950,"60.14749766842105,52.815703159179186","112.2754128,63.58278432893883","54.40851872631579,33.47777897107169"
14960,"60.14749766842105,52.815703159179186","112.2754128,63.58278432893883","54.40851872631579,33.47777897107169"
14970,"59.0885746368421,52.81375664072007","110.73202109473684,65.32923530766129","52.38210028947369,33.47945513974482"
14980,"58.229674284210525,52.802003183774254","109.6699799,66.54167452789825","51.3218777368421,33.47435904627895"
14990,"58.229674284210525,52.802003183774254","109.6699799,66.54167452789825","51.3218777368421,33.47435904627895"
15000,"60.47986926842106,52.78946571244907","109.93708010526315,68.1857949629593","51.340047778947365,33.47518361312621"
15010,"60.16369949999999,47.232588071342875","100.97007253684211,69.16335686587091","51.56637960526315,33.47498085078672"
15020,"60.16369949999999,47.232588071342875","100.97007253684211,69.16335686587091","51.56637960526315,33.47498085078672"
15030,"59.835174642105265,47.229756157334656","110.22280244210528,69.04484771706024","51.172470952631585,33.476258253525515"
